MEASURE USED:
value= max/count;
max=10000;
count= lru index;

hit rate = 5.893181422423444


max value is 40166.0
item	value	weight	take
2591	3.0	39	false
2592	3.0	32	false
2593	3.0	9	false
2594	3.0	2	false
2595	3.0	12	false
2596	3.0	49	false
2597	3.0	24	false
2598	3.0	33	false
2599	3.0	13	false
2600	3.0	49	false
2601	3.0	18	false
2602	3.0	23	false
2603	3.0	13	false
2604	3.0	6	false
2605	3.0	9	false
2606	3.0	47	false
2607	3.0	49	false
2608	3.0	43	false
2609	3.0	29	false
2610	3.0	17	false
2611	3.0	31	false
2612	3.0	8	false
2613	3.0	28	false
2614	3.0	34	false
2615	3.0	27	false
2616	3.0	43	false
2617	3.0	30	false
2618	3.0	20	false
2619	3.0	35	false
2620	3.0	38	false
2621	3.0	42	false
2622	3.0	22	false
2623	3.0	32	false
2624	3.0	15	false
2625	3.0	33	false
2626	3.0	4	false
2627	3.0	13	false
2628	3.0	16	false
2629	3.0	40	false
2630	3.0	46	false
2631	3.0	22	false
2632	3.0	31	false
2633	3.0	25	false
2634	3.0	27	false
2635	3.0	32	false
2636	3.0	11	false
2637	3.0	8	false
2638	3.0	39	false
2639	3.0	27	false
2640	3.0	13	false
2641	3.0	9	false
2642	3.0	5	false
2643	3.0	29	false
2644	3.0	20	false
2645	3.0	19	false
2646	3.0	31	false
2647	3.0	39	false
2648	3.0	9	false
2649	3.0	50	false
2650	3.0	12	false
2651	3.0	47	false
2652	3.0	44	false
2653	3.0	45	false
2654	3.0	8	false
2655	3.0	42	false
2656	3.0	9	false
2657	3.0	48	false
2658	3.0	11	false
2659	3.0	13	false
2660	3.0	20	false
2661	3.0	27	false
2662	3.0	25	false
2663	3.0	40	false
2664	3.0	1	false
2665	3.0	48	false
2666	3.0	48	false
2667	3.0	29	false
2668	3.0	20	false
2669	3.0	35	false
2670	3.0	10	false
2671	3.0	36	false
2672	3.0	36	false
2673	3.0	47	false
2674	3.0	47	false
2675	3.0	15	false
2676	3.0	31	false
2677	3.0	24	false
2678	3.0	6	false
2679	3.0	8	false
2680	3.0	3	false
2681	3.0	20	false
2682	3.0	21	false
2683	3.0	10	false
2684	3.0	24	false
2685	3.0	6	false
2686	3.0	15	false
2687	3.0	49	false
2688	3.0	34	false
2689	3.0	34	false
2690	3.0	18	false
2691	3.0	28	false
2692	3.0	10	false
2693	3.0	43	false
2694	3.0	38	false
2695	3.0	4	false
2696	3.0	8	false
2697	3.0	47	false
2698	3.0	45	false
2699	3.0	28	false
2700	3.0	27	false
2701	3.0	49	false
2702	3.0	46	false
2703	3.0	36	false
2704	3.0	36	false
2705	3.0	5	false
2706	3.0	34	false
2707	3.0	32	false
2708	3.0	17	false
2709	3.0	49	false
2710	3.0	49	false
2711	3.0	31	false
2712	3.0	1	false
2713	3.0	39	false
2714	3.0	5	false
2715	3.0	1	false
2716	3.0	50	false
2717	3.0	44	false
2718	3.0	48	false
2719	3.0	40	false
2720	3.0	20	false
2721	3.0	47	false
2722	3.0	46	false
2723	3.0	19	false
2724	3.0	11	false
2725	3.0	27	false
2726	3.0	2	false
2727	3.0	15	false
2728	3.0	23	false
2729	3.0	18	false
2730	3.0	16	false
2731	3.0	22	false
2732	3.0	30	false
2733	3.0	20	false
2734	3.0	49	false
2735	3.0	40	false
2736	3.0	22	false
2737	3.0	8	false
2738	3.0	33	false
2739	3.0	28	false
2740	3.0	25	false
2741	3.0	40	false
2742	3.0	43	false
2743	3.0	50	false
2744	3.0	19	false
2745	3.0	42	false
2746	3.0	15	false
2747	3.0	28	false
2748	3.0	26	false
2749	3.0	39	false
2750	3.0	15	false
2751	3.0	36	false
2752	3.0	46	false
2753	3.0	15	false
2754	3.0	12	false
2755	3.0	24	false
2756	3.0	17	false
2757	3.0	31	false
2758	3.0	11	false
2759	3.0	33	false
2760	3.0	22	false
2761	3.0	10	false
2762	3.0	16	false
2763	3.0	36	false
2764	3.0	1	false
2765	3.0	14	false
2766	3.0	4	false
2767	3.0	19	false
2768	3.0	42	false
2769	3.0	47	false
2770	3.0	1	false
2771	3.0	9	false
2772	3.0	41	false
2773	3.0	42	false
2774	3.0	44	false
2775	3.0	4	false
2776	3.0	26	false
2777	3.0	49	false
2778	3.0	22	false
2779	3.0	49	false
2780	3.0	23	false
2781	3.0	21	false
2782	3.0	14	false
2783	3.0	33	false
2784	3.0	17	false
2785	3.0	32	false
2786	3.0	31	false
2787	3.0	44	false
2788	3.0	49	false
2789	3.0	17	false
2790	3.0	39	false
2791	3.0	16	false
2792	3.0	47	false
2793	3.0	23	false
2794	3.0	49	false
2795	3.0	34	false
2796	3.0	16	false
2797	3.0	18	false
2798	3.0	6	false
2799	3.0	46	false
2800	3.0	22	false
2801	3.0	36	false
2802	3.0	18	false
2803	3.0	34	false
2804	3.0	50	false
2805	3.0	32	false
2806	3.0	40	false
2807	3.0	46	false
2808	3.0	3	false
2809	3.0	50	false
2810	3.0	25	false
2811	3.0	14	false
2812	3.0	44	false
2813	3.0	39	false
2814	3.0	13	false
2815	3.0	26	false
2816	3.0	17	false
2817	3.0	6	false
2818	3.0	46	false
2819	3.0	33	false
2820	3.0	45	false
2821	3.0	1	false
2822	3.0	33	false
2823	3.0	13	false
2824	3.0	15	false
2825	3.0	11	false
2826	3.0	4	false
2827	3.0	38	false
2828	3.0	41	false
2829	3.0	44	false
2830	3.0	27	false
2831	3.0	40	false
2832	3.0	10	false
2833	3.0	18	false
2834	3.0	27	false
2835	3.0	5	false
2836	3.0	25	false
2837	3.0	34	false
2838	3.0	8	false
2839	3.0	28	false
2840	3.0	16	false
2841	3.0	19	false
2842	3.0	17	false
2843	3.0	39	false
2844	3.0	19	false
2845	3.0	49	false
2846	3.0	39	false
2847	3.0	30	false
2848	3.0	9	false
2849	3.0	11	false
2850	3.0	32	false
2851	3.0	50	false
2852	3.0	25	false
2853	3.0	12	false
2854	3.0	37	false
2855	3.0	2	false
2856	3.0	11	false
2857	3.0	41	false
2858	3.0	21	false
2859	3.0	19	false
2860	3.0	26	false
2861	3.0	36	false
2862	3.0	10	false
2863	3.0	25	false
2864	3.0	14	false
2865	3.0	4	false
2866	3.0	11	false
2867	3.0	29	false
2868	3.0	37	false
2869	3.0	36	false
2870	3.0	28	false
2871	3.0	43	false
2872	3.0	32	false
2873	3.0	22	false
2874	3.0	7	false
2875	3.0	3	false
2876	3.0	40	false
2877	3.0	7	false
2878	3.0	6	false
2879	3.0	32	false
2880	3.0	8	false
2881	3.0	28	false
2882	3.0	44	false
2883	3.0	16	false
2884	3.0	9	false
2885	3.0	4	false
2886	3.0	40	false
2887	3.0	22	false
2888	3.0	31	false
2889	3.0	41	false
2890	3.0	45	false
2891	3.0	47	false
2892	3.0	34	false
2893	3.0	8	false
2894	3.0	11	false
2895	3.0	40	false
2896	3.0	40	false
2897	3.0	23	false
2898	3.0	13	false
2899	3.0	25	false
2900	3.0	31	false
2901	3.0	50	false
2902	3.0	21	false
2903	3.0	11	false
2904	3.0	44	false
2905	3.0	11	false
2906	3.0	24	false
2907	3.0	22	false
2908	3.0	10	false
2909	3.0	4	false
2910	3.0	9	false
2911	3.0	47	false
2912	3.0	48	false
2913	3.0	15	false
2914	3.0	31	false
2915	3.0	23	false
2916	3.0	18	false
2917	3.0	39	false
2918	3.0	28	false
2919	3.0	10	false
2920	3.0	49	false
2921	3.0	5	false
2922	3.0	13	false
2923	3.0	2	false
2924	3.0	37	false
2925	3.0	30	false
2926	3.0	30	false
2927	3.0	43	false
2928	3.0	26	false
2929	3.0	31	false
2930	3.0	47	false
2931	3.0	16	false
2932	3.0	46	false
2933	3.0	22	false
2934	3.0	9	false
2935	3.0	7	false
2936	3.0	50	false
2937	3.0	5	false
2938	3.0	36	false
2939	3.0	36	false
2940	3.0	48	false
2941	3.0	50	false
2942	3.0	19	false
2943	3.0	4	false
2944	3.0	27	false
2945	3.0	46	false
2946	3.0	40	false
2947	3.0	19	false
2948	3.0	15	false
2949	3.0	16	false
2950	3.0	49	false
2951	3.0	32	false
2952	3.0	8	false
2953	3.0	41	false
2954	3.0	38	false
2955	3.0	8	false
2956	3.0	11	false
2957	3.0	41	false
2958	3.0	28	false
2959	3.0	32	false
2960	3.0	16	false
2961	3.0	22	false
2962	3.0	14	false
2963	3.0	19	false
2964	3.0	39	false
2965	3.0	33	false
2966	3.0	42	false
2967	3.0	21	false
2968	3.0	29	false
2969	3.0	6	false
2970	3.0	1	false
2971	3.0	7	false
2972	3.0	4	false
2973	3.0	39	false
2974	3.0	8	false
2975	3.0	44	false
2976	3.0	38	false
2977	3.0	12	false
2978	3.0	40	false
2979	3.0	21	false
2980	3.0	14	false
2981	3.0	15	false
2982	3.0	17	false
2983	3.0	13	false
2984	3.0	49	false
2985	3.0	30	false
2986	3.0	16	false
2987	3.0	11	false
2988	3.0	35	false
2989	3.0	18	false
2990	3.0	39	false
2991	3.0	12	false
2992	3.0	46	false
2993	3.0	34	false
2994	3.0	28	false
2995	3.0	36	false
2996	3.0	7	false
2997	3.0	1	false
2998	3.0	4	false
2999	3.0	41	false
3000	3.0	27	false
